,0
567,"[1367.58996582 1372.18005371 1365.68005371 1374.08996582 1369.63000488
 1364.32995605 1343.35998535 1352.63000488 1365.91003418 1370.86999512
 1371.08996582 1395.94995117 1394.2800293  1402.59997559 1404.17004395
 1409.75      ]"
568,"[1405.52001953 1402.89001465 1392.7800293  1397.10998535 1416.51000977
 1412.52001953 1405.54003906 1403.2800293  1408.4699707  1419.04003906
 1413.38000488 1398.95996094 1398.07995605 1382.19995117 1358.58996582]"
569,"[1368.70996094 1387.56994629 1370.26000977 1369.56994629 1390.7800293
 1385.14001465 1376.92004395 1378.5300293  1366.93994141 1371.9699707
 1390.68994141 1399.97998047 1403.35998535 1397.91003418 1405.81994629]"
570,"[1402.31005859 1391.56994629 1369.09997559 1369.57995605 1363.7199707
 1354.57995605 1357.98999023 1353.39001465 1338.34997559 1330.66003418
 1324.80004883 1304.85998535]"
571,"[1295.2199707  1315.98999023 1316.63000488 1318.85998535 1320.68005371
 1317.81994629 1332.42004395 1313.31994629 1310.32995605 1278.04003906
 1278.18005371 1285.5        1315.13000488 1314.98999023 1325.66003418
 1308.93005371 1324.18005371 1314.88000488 1329.09997559 1342.83996582
 1344.7800293 ]"
572,"[1357.97998047 1355.68994141 1325.51000977 1335.02001953 1313.7199707
 1319.98999023 1331.84997559 1329.04003906 1362.16003418 1365.51000977
 1374.02001953]"
573,"[1367.57995605 1354.68005371 1352.45996094 1341.4699707  1341.44995117
 1334.76000977 1356.7800293  1353.64001465 1363.67004395 1372.7800293
 1376.51000977]"
574,"[1362.66003418 1350.52001953 1338.31005859 1337.89001465 1360.02001953
 1385.9699707  1385.30004883 1379.31994629 1375.31994629 1365.
 1390.98999023 1394.22998047 1401.34997559 1402.2199707  1402.80004883
 1405.86999512 1404.10998535 1403.93005371 1405.5300293  1415.51000977
 1418.16003418]"
575,"[1418.13000488 1413.17004395 1413.48999023 1402.07995605 1411.13000488
 1410.43994141 1409.30004883 1410.48999023 1399.47998047 1406.57995605
 1404.93994141 1403.43994141 1432.11999512 1437.92004395 1429.07995605
 1433.56005859 1436.56005859 1459.98999023 1465.77001953]"
576,"[1461.18994141 1459.31994629 1461.05004883 1460.26000977 1460.15002441
 1456.89001465 1441.58996582 1433.31994629 1447.15002441 1440.67004395]"
577,"[1444.48999023 1445.75       1450.98999023 1461.40002441 1460.93005371
 1455.88000488 1441.47998047 1432.56005859 1432.83996582 1428.58996582
 1440.13000488 1454.92004395 1460.91003418]"
578,"[1457.33996582 1433.18994141 1433.81994629 1413.10998535 1408.75
 1412.9699707  1411.93994141 1412.16003418 1427.58996582 1414.19995117
 1417.26000977 1428.39001465 1394.5300293  1377.51000977 1379.84997559]"
579,"[1380.0300293  1374.5300293  1355.48999023 1353.32995605 1359.88000488
 1386.89001465 1387.81005859 1391.0300293  1409.15002441 1406.29003906
 1398.93994141 1409.93005371 1415.94995117 1416.18005371]"
580,"[1409.45996094 1407.05004883 1409.2800293  1413.93994141 1418.06994629
 1418.55004883 1427.83996582 1428.47998047 1419.44995117 1413.57995605]"
581,"[1430.35998535 1446.79003906 1435.81005859 1443.68994141 1430.15002441
 1426.66003418 1419.82995605 1418.09997559 1402.43005371 1426.18994141
 1462.42004395 1459.36999512 1466.4699707 ]"
582,"[1461.89001465 1457.15002441 1461.02001953 1472.11999512 1472.05004883
 1470.68005371 1472.33996582 1472.63000488 1480.93994141 1485.97998047
 1492.56005859 1494.81005859 1494.81994629 1502.95996094 1500.18005371
 1507.83996582]"
583,"[1501.95996094 1498.10998535 1513.17004395 1495.70996094 1511.29003906
 1512.11999512 1509.39001465 1517.93005371 1517.01000977 1519.43005371
 1520.32995605 1521.38000488 1519.79003906 1530.93994141]"
584,"[1511.94995117 1502.42004395 1515.59997559 1487.84997559 1496.93994141
 1515.98999023 1514.68005371 1518.19995117 1525.19995117 1539.79003906
 1541.45996094 1544.26000977 1551.18005371 1556.2199707 ]"
585,"[1552.47998047 1554.52001953 1563.22998047 1560.69995117 1552.09997559
 1548.33996582 1558.70996094 1545.80004883 1556.89001465 1551.68994141
 1563.77001953 1562.84997559 1569.18994141]"
586,"[1562.17004395 1570.25       1553.68994141 1559.97998047 1553.2800293
 1563.06994629 1568.60998535 1587.72998047 1593.36999512 1588.84997559]"
587,"[1552.35998535 1574.56994629 1552.01000977 1541.60998535 1555.25
 1562.5        1578.7800293  1578.79003906 1585.16003418 1582.23999023
 1593.60998535 1597.56994629 1582.69995117 1597.58996582 1614.42004395
 1617.5        1625.95996094 1632.68994141]"
588,"[1626.67004395 1633.69995117 1633.77001953 1650.33996582 1658.7800293
 1650.4699707  1667.4699707  1666.29003906 1669.16003418 1655.34997559
 1650.51000977]"
589,"[1649.59997559 1660.06005859 1648.35998535 1654.41003418 1630.73999023
 1640.42004395 1631.38000488 1608.90002441 1622.56005859 1643.38000488
 1642.81005859 1626.13000488 1612.52001953]"
590,"[1636.35998535 1626.72998047 1639.04003906 1651.81005859 1628.93005371
 1588.18994141 1592.43005371 1573.08996582 1588.0300293  1603.26000977
 1613.19995117 1606.2800293  1614.95996094 1614.07995605 1615.41003418
 1631.89001465 1640.45996094 1652.31994629 1652.61999512 1675.02001953
 1680.18994141]"
591,"[1682.5        1676.26000977 1680.91003418 1689.36999512 1692.08996582
 1695.5300293  1692.39001465 1685.93994141 1690.25       1691.65002441
 1685.32995605 1685.95996094 1685.72998047 1706.86999512 1709.67004395
 1707.14001465]"
592,"[1697.36999512 1690.91003418 1697.47998047 1691.42004395 1689.4699707
 1694.16003418 1685.39001465 1661.31994629 1655.82995605 1646.06005859]"
593,"[1652.34997559 1642.80004883 1656.95996094 1663.5        1656.7800293
 1630.47998047 1634.95996094 1638.17004395 1632.9699707  1639.77001953
 1653.07995605 1655.07995605 1655.17004395 1671.70996094 1683.98999023
 1689.13000488 1683.42004395 1687.98999023 1697.59997559 1704.76000977]"
594,"[1725.52001953 1722.33996582 1709.91003418 1701.83996582 1697.42004395
 1692.77001953 1698.67004395 1691.75       1681.55004883 1695.
 1693.86999512 1678.66003418 1690.5        1676.11999512]"
595,"[1655.44995117 1656.40002441 1692.56005859 1703.19995117 1710.14001465
 1698.06005859 1721.54003906 1733.15002441 1744.5        1744.66003418
 1754.67004395 1746.38000488 1752.06994629 1759.77001953 1762.10998535
 1771.94995117]"
596,"[1763.31005859 1756.54003906 1761.64001465 1767.93005371 1762.9699707
 1770.48999023 1747.15002441 1770.60998535 1771.89001465 1767.68994141
 1782.         1790.61999512 1798.18005371]"
597,"[1791.5300293  1787.86999512 1781.36999512 1795.84997559 1804.76000977
 1802.47998047 1802.75       1807.22998047 1805.81005859 1800.90002441]"
598,"[1795.15002441 1792.81005859 1785.0300293  1805.08996582 1808.36999512
 1802.61999512 1782.2199707  1775.5        1775.31994629 1786.54003906
 1781.         1810.65002441 1809.59997559 1818.31994629 1827.98999023
 1833.31994629 1842.02001953 1841.40002441 1841.06994629 1848.35998535]"
599,"[1831.97998047 1831.36999512 1826.77001953 1837.88000488 1837.48999023
 1838.13000488 1842.36999512 1819.19995117 1838.88000488 1848.38000488
 1845.89001465 1838.69995117 1843.80004883 1844.85998535 1828.45996094
 1790.29003906 1781.56005859 1792.5        1774.19995117]"
600,"[1794.18994141 1782.58996582 1741.89001465 1755.19995117 1751.64001465
 1773.43005371 1797.02001953 1799.83996582 1819.75       1819.26000977
 1829.82995605]"
601,"[1838.63000488 1840.76000977 1828.75       1839.7800293  1836.25
 1847.60998535 1845.11999512 1845.16003418 1854.29003906 1859.44995117]"
602,"[1845.72998047 1873.91003418 1873.81005859 1877.0300293  1878.04003906
 1877.17004395 1867.63000488 1868.19995117 1846.33996582 1841.13000488
 1858.82995605 1872.25      ]"
603,"[1860.77001953 1872.01000977 1866.52001953 1857.43994141 1865.61999512
 1852.56005859 1849.04003906 1857.61999512 1872.33996582 1885.52001953]"
604,"[1890.90002441 1888.77001953 1865.08996582 1845.04003906 1851.95996094
 1872.18005371 1833.07995605 1815.68994141 1830.60998535 1842.97998047
 1862.31005859 1864.84997559 1871.89001465 1879.55004883]"
605,"[1875.39001465 1878.60998535 1863.40002441 1869.43005371 1878.32995605
 1883.94995117 1883.68005371 1881.14001465 1884.66003418 1867.7199707
 1878.20996094 1875.63000488 1878.47998047 1896.65002441]"
606,"[1897.44995117 1888.5300293  1870.84997559 1877.85998535 1885.07995605
 1872.82995605 1888.0300293  1892.48999023 1900.5300293  1911.91003418
 1909.7800293  1920.0300293  1923.56994629 1924.9699707  1924.23999023
 1927.88000488 1940.45996094]"
607,"[1949.43994141 1951.27001953 1950.79003906 1943.89001465 1930.10998535
 1936.16003418 1937.7800293  1941.98999023 1956.97998047 1959.47998047
 1962.86999512 1962.60998535 1949.97998047 1959.5300293  1957.2199707
 1960.95996094 1960.22998047 1973.31994629 1974.61999512 1985.43994141]"
608,"[1977.65002441 1963.70996094 1972.82995605 1964.68005371 1967.56994629
 1977.09997559 1973.2800293  1981.56994629 1958.11999512 1978.2199707
 1973.63000488 1983.5300293  1987.01000977 1987.97998047 1978.33996582
 1978.91003418 1969.94995117 1970.06994629 1930.67004395 1925.15002441
 1938.98999023]"
609,"[1920.20996094 1920.23999023 1909.56994629 1931.58996582 1936.92004395
 1933.75       1946.7199707  1955.18005371 1955.06005859 1971.73999023
 1981.59997559 1986.51000977 1992.36999512]"
610,"[1988.40002441 1997.92004395 2000.02001953 2000.11999512 1996.73999023
 2003.36999512 2002.2800293  2000.7199707  1997.65002441 2007.70996094]"
611,"[2001.54003906 1988.43994141 1995.68994141 1997.44995117 1985.54003906
 1984.13000488 1998.97998047 2001.56994629 2011.35998535 2010.40002441
 1994.29003906 1982.77001953 1998.30004883 1965.98999023 1982.84997559
 1977.80004883 1972.29003906 1946.16003418]"
612,"[1946.17004395 1967.90002441 1964.81994629 1935.09997559 1968.89001465
 1928.20996094 1906.13000488 1874.73999023 1877.69995117 1862.48999023]"
613,"[1862.76000977 1886.76000977 1904.01000977 1941.2800293  1927.10998535
 1950.81994629 1964.57995605 1961.63000488 1985.05004883 1982.30004883
 1994.65002441 2018.05004883 2017.81005859 2012.09997559 2023.56994629]"
614,"[2031.20996094 2031.92004395 2038.26000977 2039.68005371 2038.25
 2039.32995605 2039.81994629 2041.31994629 2051.80004883 2048.7199707
 2052.75      ]"
615,"[2063.5        2069.40991211 2067.0300293  2072.83007812 2067.56005859
 2053.43994141 2066.55004883 2074.33007812 2071.91992188 2075.37011719
 2060.31005859 2059.82006836 2026.14001465 2035.32995605 2002.32995605
 1989.63000488]"
616,"[1972.73999023 2012.89001465 2061.22998047 2070.64990234 2078.54003906
 2082.16992188 2081.87988281 2088.77001953 2090.57006836 2080.35009766]"
617,"[2058.89990234 2058.19995117 2020.57995605 2002.60998535 2025.90002441
 2062.13989258 2044.81005859 2028.26000977 2023.0300293  2011.27001953
 1992.67004395]"
618,"[2019.42004395 2022.55004883 2032.11999512 2063.14990234 2051.82006836
 2057.09008789 2029.55004883 2002.16003418 2021.25       1994.98999023
 2020.84997559 2050.0300293  2041.51000977 2062.52001953 2055.4699707
 2046.73999023 2068.59008789 2068.5300293  2088.47998047]"
619,"[2096.98999023 2100.34008789 2099.67993164 2097.44995117 2110.30004883
 2109.65991211 2115.47998047 2113.86010742 2110.73999023 2104.5
 2117.38989258 2107.7800293  2098.5300293  2101.04003906 2071.26000977
 2079.42993164 2044.16003418]"
620,"[2040.23999023 2065.94995117 2053.39990234 2081.18994141 2074.2800293
 2099.5        2089.27001953 2108.10009766 2104.41992188 2091.5       ]"
621,"[2061.05004883 2056.14990234 2061.02001953 2086.23999023 2067.88989258
 2059.68994141 2066.95996094 2080.62011719 2076.33007812 2081.89990234
 2091.17993164 2102.06005859 2092.42993164 2095.84008789 2106.62988281]"
622,"[2104.98999023 2081.17993164 2100.39990234 2097.29003906 2107.95996094
 2112.92993164 2117.68994141 2108.91992188 2114.76000977 2106.85009766]"
623,"[2085.51000977 2108.29003906 2114.48999023 2089.45996094 2080.14990234
 2088.         2116.10009766 2105.33007812 2099.12011719 2098.47998047
 2121.10009766 2122.72998047 2129.19995117]"
624,"[2127.83007812 2125.85009766 2130.82006836 2126.06005859 2104.19995117
 2123.47998047 2120.79003906 2107.38989258 2111.72998047 2109.60009766
 2114.07006836 2095.84008789 2092.83007812 2079.2800293 ]"
625,"[2080.14990234 2105.19995117 2108.86010742 2094.11010742 2084.42993164
 2096.29003906 2100.43994141 2121.23999023 2109.98999023 2122.85009766]"
626,"[2124.19995117 2108.58007812 2102.31005859 2101.48999023 2057.63989258
 2063.11010742 2077.41992188 2076.7800293  2068.76000977 2081.34008789
 2046.68005371 2051.31005859 2076.62011719 2099.60009766 2108.94995117
 2107.39990234 2124.29003906 2126.63989258 2128.2800293  2119.20996094]"
627,"[2114.14990234 2102.14990234 2079.64990234 2067.63989258 2093.25
 2108.57006836 2108.62988281 2103.84008789 2098.04003906 2093.32006836
 2099.84008789]"
628,"[2083.56005859 2077.57006836 2104.17993164 2084.07006836 2086.05004883
 2083.38989258 2091.54003906 2102.43994141 2096.91992188 2079.61010742
 2035.72998047 1970.89001465 1893.20996094 1867.60998535]"
629,"[1940.51000977 1987.66003418 1988.86999512 1972.18005371 1913.84997559
 1948.85998535 1951.13000488 1921.2199707  1969.41003418 1942.04003906
 1952.29003906 1961.05004883 1953.0300293  1978.08996582 1995.31005859]"
630,"[1990.19995117 1958.0300293  1966.9699707  1942.73999023 1938.76000977
 1932.23999023 1931.33996582 1881.77001953 1884.08996582 1920.0300293
 1923.81994629 1951.35998535 1987.05004883 1979.92004395 1995.82995605
 2013.43005371 2014.89001465 2017.45996094 2003.68994141 1994.23999023
 2023.85998535]"
631,"[2033.10998535 2033.66003418 2030.77001953 2018.93994141 2052.51000977
 2075.14990234 2071.17993164 2065.88989258 2090.35009766 2089.40991211]"
632,"[2079.36010742 2104.05004883 2109.79003906 2102.31005859 2099.92993164
 2099.19995117 2078.58007812 2081.7199707  2075.         2045.9699707
 2023.04003906]"
633,"[2053.18994141 2050.43994141 2083.58007812 2081.23999023 2089.16992188
 2086.59008789 2089.13989258 2088.87011719 2090.11010742 2080.40991211]"
634,"[2102.62988281 2079.51000977 2049.62011719 2091.68994141 2077.07006836
 2063.59008789 2047.61999512 2052.22998047 2012.36999512 2021.93994141]"
635,"[2043.41003418 2073.07006836 2041.89001465 2005.55004883 2021.15002441
 2038.9699707  2064.29003906 2060.98999023 2056.5        2078.36010742
 2063.36010742 2043.93994141 2012.66003418 2016.70996094 1990.26000977
 1943.08996582 1922.0300293 ]"
636,"[1923.67004395 1938.68005371 1890.2800293  1921.83996582 1880.32995605
 1881.32995605 1859.32995605 1868.98999023 1906.90002441 1877.07995605]"
637,"[1903.63000488 1882.94995117 1893.35998535 1940.23999023 1939.38000488
 1903.0300293  1912.5300293  1915.44995117 1880.05004883 1853.43994141
 1852.20996094 1851.85998535 1829.07995605]"
638,"[1864.7800293  1895.57995605 1926.81994629 1917.82995605 1917.7800293
 1945.5        1921.27001953 1929.80004883 1951.69995117 1948.05004883
 1932.22998047 1978.34997559 1986.44995117 1993.40002441 1999.98999023
 2001.76000977 1979.26000977 1989.26000977 1989.56994629 2022.18994141]"
639,"[2019.64001465 2015.93005371 2027.2199707  2040.58996582 2049.58007812
 2051.60009766 2049.80004883 2036.70996094 2035.93994141 2037.05004883
 2055.01000977 2063.94995117 2059.73999023 2072.7800293 ]"
640,"[2066.12988281 2045.17004395 2066.65991211 2041.91003418 2047.59997559
 2041.98999023 2061.7199707  2082.41992188 2082.7800293  2080.72998047
 2094.34008789 2100.80004883 2102.39990234]"
641,"[2091.47998047 2091.58007812 2087.79003906 2091.69995117 2095.14990234
 2075.81005859 2065.30004883 2081.42993164 2063.37011719 2051.12011719]"
642,"[2050.62988281 2057.13989258 2058.68994141 2084.38989258 2064.45996094
 2064.11010742 2046.60998535 2066.65991211 2047.20996094 2047.63000488
 2040.04003906 2052.32006836 2048.04003906 2076.06005859 2090.54003906
 2090.10009766 2099.06005859 2096.94995117 2099.33007812 2105.26000977]"
643,"[2099.12988281 2109.40991211 2112.12988281 2119.12011719 2115.47998047
 2096.07006836 2079.06005859 2075.32006836 2071.5        2077.98999023
 2071.2199707 ]"
644,"[2083.25       2088.89990234 2085.44995117 2113.32006836 2037.41003418
 2000.54003906 2036.08996582 2070.77001953 2098.86010742 2102.94995117
 2088.55004883 2099.72998047 2097.89990234 2129.89990234 2137.15991211
 2152.13989258 2152.42993164 2163.75       2161.73999023]"
645,"[2166.88989258 2163.7800293  2173.02001953 2165.16992188 2175.0300293
 2168.47998047 2169.17993164 2166.58007812 2170.06005859 2173.60009766
 2170.84008789 2157.0300293  2163.79003906 2164.25       2182.87011719
 2180.88989258 2181.73999023 2175.48999023 2185.79003906 2184.05004883
 2190.14990234]"
646,"[2178.14990234 2182.2199707  2187.02001953 2183.87011719 2182.63989258
 2186.89990234 2175.43994141 2172.4699707  2169.04003906 2180.37988281
 2176.12011719 2170.94995117 2170.86010742 2179.97998047 2186.47998047
 2186.15991211 2181.30004883 2127.81005859 2159.04003906 2127.02001953
 2125.77001953]"
647,"[2147.26000977 2139.15991211 2139.12011719 2139.76000977 2163.12011719
 2177.17993164 2164.68994141 2146.10009766 2159.92993164 2171.37011719
 2151.12988281]"
648,"[2168.27001953 2161.19995117 2150.48999023 2159.72998047 2160.77001953
 2153.73999023 2163.65991211 2136.72998047 2139.17993164 2132.55004883
 2132.97998047 2126.5       ]"
649,"[2139.60009766 2144.29003906 2141.34008789 2141.15991211 2151.33007812
 2143.15991211 2139.42993164 2133.04003906 2126.40991211 2126.14990234
 2111.7199707  2097.93994141 2088.65991211]"
650,"[2085.17993164 2131.52001953 2139.56005859 2163.26000977 2167.47998047
 2164.44995117 2164.19995117 2180.38989258 2176.93994141 2187.12011719
 2181.89990234 2198.17993164 2202.93994141 2204.7199707  2213.35009766]"
651,"[2201.7199707  2204.65991211 2198.81005859 2191.08007812 2191.94995117
 2204.70996094 2212.22998047 2241.35009766 2246.18994141 2259.5300293
 2256.95996094 2271.7199707 ]"
652,"[2253.2800293  2262.0300293  2258.07006836 2262.5300293  2270.76000977
 2265.17993164 2260.95996094 2263.79003906 2268.87988281 2249.91992188
 2249.26000977 2238.83007812 2257.83007812 2270.75       2269.
 2276.97998047]"
653,"[2268.89990234 2268.89990234 2275.32006836 2270.43994141 2274.63989258
 2267.88989258 2271.88989258 2263.68994141 2271.31005859 2265.19995117
 2280.07006836 2298.37011719 2296.67993164 2294.68994141]"
654,"[2280.89990234 2278.87011719 2279.55004883 2280.85009766 2297.41992188
 2292.56005859 2293.08007812 2294.66992188 2307.87011719 2316.10009766
 2328.25       2337.58007812 2349.25       2347.2199707  2351.15991211
 2365.37988281 2362.82006836 2363.81005859 2367.34008789]"
655,"[2369.75       2363.63989258 2395.95996094 2381.91992188 2383.12011719
 2375.31005859 2368.38989258 2362.97998047 2364.87011719 2372.60009766
 2373.4699707  2365.44995117 2385.26000977 2381.37988281 2378.25
 2373.4699707  2344.02001953 2348.44995117 2345.95996094 2343.97998047
 2341.59008789]"
656,"[2358.57006836 2361.12988281 2368.06005859 2362.7199707  2358.84008789
 2360.15991211 2352.94995117 2357.48999023 2355.54003906 2357.15991211
 2353.7800293  2344.92993164 2328.94995117]"
657,"[2349.01000977 2342.18994141 2338.16992188 2355.84008789 2348.68994141
 2374.14990234 2388.61010742 2387.44995117 2388.77001953 2384.19995117
 2388.33007812 2391.16992188 2388.12988281 2389.52001953 2399.29003906
 2399.37988281]"
658,"[2396.91992188 2399.62988281 2394.43994141 2390.89990234 2402.32006836
 2400.66992188 2357.0300293  2365.7199707  2381.72998047 2394.02001953
 2398.41992188 2404.38989258 2415.07006836 2415.82006836 2412.90991211
 2411.80004883 2430.06005859 2439.07006836]"
659,"[2436.10009766 2429.33007812 2433.13989258 2433.79003906 2431.77001953
 2429.38989258 2440.35009766 2437.91992188 2432.45996094 2433.14990234
 2453.45996094]"
660,"[2437.0300293  2435.61010742 2434.5        2438.30004883 2439.07006836
 2419.37988281 2440.68994141 2419.69995117 2423.40991211 2429.01000977
 2432.54003906 2409.75       2425.17993164 2427.42993164 2425.5300293
 2443.25       2447.83007812 2459.27001953 2459.13989258 2460.61010742
 2473.83007812]"
661,"[2473.44995117 2472.54003906 2469.90991211 2477.12988281 2477.83007812
 2475.41992188 2472.10009766 2470.30004883 2476.35009766 2477.57006836
 2472.15991211 2476.83007812 2480.90991211 2474.91992188 2474.02001953
 2438.20996094 2441.32006836]"
662,"[2465.84008789 2464.61010742 2468.11010742 2430.01000977 2425.55004883
 2428.37011719 2452.51000977 2444.04003906 2438.9699707  2443.05004883
 2444.23999023 2446.30004883 2457.59008789 2471.64990234 2476.55004883
 2457.85009766 2465.54003906 2465.10009766 2461.42993164 2488.11010742
 2496.47998047]"
663,"[2498.37011719 2495.62011719 2500.22998047 2503.87011719 2506.64990234
 2508.23999023 2500.60009766 2502.2199707  2496.65991211 2496.84008789
 2507.04003906 2510.06005859 2519.36010742 2529.12011719 2534.58007812
 2537.73999023 2552.07006836]"
664,"[2549.33007812 2544.72998047 2550.63989258 2555.23999023 2550.92993164
 2553.16992188 2557.63989258 2559.36010742 2561.26000977 2562.10009766]"
665,"[2575.20996094 2564.97998047 2569.12988281 2557.14990234 2560.39990234
 2581.07006836 2572.83007812 2575.26000977 2579.36010742 2579.85009766
 2587.84008789 2591.12988281 2590.63989258 2594.37988281]"
666,"[2584.62011719 2582.30004883 2584.84008789 2578.87011719 2564.62011719
 2585.63989258 2578.85009766 2582.13989258 2599.0300293  2597.08007812
 2602.41992188 2601.41992188 2627.04003906]"
667,"[2626.07006836 2647.58007812 2642.2199707  2639.43994141 2629.57006836
 2629.27001953 2636.97998047 2651.5        2659.98999023 2664.11010742
 2662.85009766 2652.01000977 2675.81005859 2690.15991211]"
668,"[2681.4699707  2679.25       2684.57006836 2683.34008789 2680.5
 2682.62011719 2687.54003906 2673.61010742 2695.81005859 2713.06005859
 2723.98999023 2743.14990234 2747.70996094 2751.29003906 2748.22998047
 2767.56005859 2786.23999023 2776.41992188 2802.56005859 2798.0300293
 2810.30004883]"
669,"[2832.9699707  2839.12988281 2837.54003906 2839.25       2872.87011719
 2853.5300293  2822.42993164 2823.81005859 2821.97998047 2762.12988281
 2648.93994141 2695.13989258 2681.65991211 2581.        ]"
670,"[2619.55004883 2656.         2662.93994141 2698.62988281 2731.19995117
 2732.2199707  2716.26000977 2701.33007812 2703.95996094 2747.30004883
 2779.60009766]"
671,"[2744.2800293  2713.83007812 2677.66992188 2691.25       2720.93994141
 2728.12011719 2726.80004883 2738.9699707  2786.57006836 2783.02001953]"
672,"[2765.31005859 2749.47998047 2747.33007812 2752.01000977 2712.91992188
 2716.93994141 2711.92993164 2643.68994141 2588.26000977 2658.55004883
 2612.62011719 2605.         2640.87011719 2581.87988281]"
673,"[2614.44995117 2644.68994141 2662.84008789 2604.4699707  2613.15991211
 2656.87011719 2642.18994141 2663.98999023 2656.30004883 2677.84008789
 2706.38989258 2708.63989258]"
674,"[2693.12988281 2670.13989258 2670.29003906 2634.56005859 2639.39990234
 2666.93994141 2669.90991211 2648.05004883 2654.80004883 2635.66992188
 2629.72998047 2663.41992188 2672.62988281 2671.91992188 2697.79003906
 2723.07006836 2727.7199707  2730.12988281]"
675,"[2711.44995117 2722.45996094 2720.12988281 2712.9699707  2733.01000977
 2724.43994141 2733.29003906 2727.76000977 2721.33007812 2689.86010742
 2724.01000977 2705.27001953 2734.62011719 2746.87011719 2748.80004883
 2772.35009766 2770.37011719 2779.0300293  2782.         2786.85009766]"
676,"[2775.62988281 2782.48999023 2779.65991211 2773.75       2762.59008789
 2767.32006836 2749.76000977 2754.87988281 2717.07006836 2723.06005859]"
677,"[2699.62988281 2716.31005859 2718.37011719 2726.70996094 2713.2199707
 2736.61010742 2759.82006836 2784.16992188 2793.84008789 2774.02001953
 2798.29003906 2801.31005859 2798.42993164 2809.55004883 2815.62011719
 2804.48999023 2801.83007812 2806.97998047 2820.39990234 2846.07006836]"
678,"[2837.43994141 2818.82006836 2802.60009766 2816.29003906 2813.36010742
 2827.2199707  2840.35009766 2850.39990234 2858.44995117 2857.69995117]"
679,"[2853.58007812 2833.2800293  2821.92993164 2839.95996094 2818.37011719
 2840.68994141 2850.12988281 2857.05004883 2862.95996094 2861.82006836
 2856.97998047 2874.68994141 2896.73999023 2897.52001953 2914.04003906]"
680,"[2901.12988281 2901.52001953 2896.7199707  2888.60009766 2878.05004883
 2871.67993164 2877.12988281 2887.88989258 2888.91992188 2904.17993164
 2904.97998047 2888.80004883 2904.31005859 2907.94995117 2930.75      ]"
681,"[2929.66992188 2919.37011719 2915.56005859 2905.9699707  2914.
 2913.97998047 2924.59008789 2923.42993164 2925.51000977 2901.61010742
 2885.57006836 2884.42993164 2880.34008789 2785.67993164 2728.37011719
 2767.12988281 2750.79003906]"
682,"[2809.91992188 2809.20996094 2768.7800293  2767.7800293  2755.87988281
 2740.68994141 2656.10009766 2705.57006836 2658.68994141 2641.25      ]"
683,"[2682.62988281 2711.73999023 2740.37011719 2723.06005859 2738.31005859
 2755.44995117 2813.88989258 2806.83007812 2781.01000977 2726.2199707 ]"
684,"[2722.17993164 2701.58007812 2730.19995117 2736.27001953 2690.72998047
 2641.88989258 2649.92993164 2632.56005859 2673.44995117 2682.16992188
 2743.79003906 2737.80004883 2760.16992188 2790.37011719]"
685,"[2700.06005859 2695.94995117 2633.08007812 2637.7199707  2636.7800293
 2651.07006836 2650.54003906 2599.94995117 2545.93994141 2546.15991211
 2506.95996094]"
686,"[2467.41992188 2416.62011719 2351.10009766 2467.69995117 2488.83007812
 2485.73999023 2506.85009766 2510.0300293  2447.88989258 2531.93994141
 2549.68994141 2574.40991211 2584.95996094 2596.63989258 2596.26000977
 2582.61010742 2610.30004883 2616.10009766 2635.95996094]"
687,"[2670.70996094 2632.89990234 2638.69995117 2642.33007812 2664.76000977
 2643.85009766 2640.         2681.05004883 2704.10009766 2706.5300293
 2724.87011719 2737.69995117 2731.61010742 2706.05004883 2707.87988281
 2709.80004883 2744.72998047 2753.0300293  2745.72998047 2775.60009766
 2779.76000977]"
688,"[2784.69995117 2774.87988281 2792.66992188 2796.11010742 2793.89990234
 2792.37988281 2784.48999023 2803.68994141 2792.81005859 2789.64990234
 2771.44995117 2748.92993164]"
689,"[2743.07006836 2783.30004883 2791.52001953 2810.91992188 2808.47998047
 2822.47998047 2832.93994141 2832.57006836 2824.22998047 2854.87988281]"
690,"[2800.70996094 2798.36010742 2818.45996094 2805.37011719 2815.43994141
 2834.39990234 2867.18994141 2867.23999023 2873.39990234 2879.38989258]"
691,"[2892.73999023 2895.77001953 2878.19995117 2888.20996094 2888.32006836
 2907.40991211 2905.58007812 2907.06005859 2900.44995117 2905.0300293
 2907.9699707  2933.67993164 2927.25       2926.16992188 2939.87988281]"
692,"[2943.0300293  2945.83007812 2923.72998047 2917.52001953 2945.63989258
 2932.4699707  2884.05004883 2879.41992188 2870.7199707  2881.39990234]"
693,"[2811.87011719 2834.40991211 2850.95996094 2876.32006836 2859.5300293
 2840.22998047 2864.36010742 2856.27001953 2822.23999023 2826.06005859
 2802.38989258 2783.02001953 2788.86010742 2752.06005859 2744.44995117]"
694,"[2803.27001953 2826.14990234 2843.48999023 2873.34008789 2886.72998047
 2885.7199707  2879.84008789 2891.63989258 2886.97998047 2889.66992188
 2917.75       2926.45996094 2954.17993164]"
695,"[2950.45996094 2945.35009766 2917.37988281 2913.7800293  2924.91992188
 2941.76000977 2964.33007812 2973.01000977 2995.82006836 2990.40991211]"
