run_idx,synthetic_pct,mae,dataset,k,variant,source_file
29,20,0.0197093691676855,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
0,30,0.408624917268753,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
1,30,0.0147808231413364,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
2,30,0.0156321581453084,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
3,30,0.0218529067933559,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
4,30,0.0196634959429502,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
5,30,0.0176399014890193,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
6,30,0.0280924923717975,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
7,30,0.0172751024365425,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
8,30,0.0375007726252079,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
9,30,0.0170103199779987,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
10,30,0.0614241175353527,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
11,30,0.0174294207245111,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
12,30,0.0166422706097364,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
13,30,0.0162009205669164,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
14,30,0.0219704005867242,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
15,30,0.0218819230794906,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
16,30,0.0337735824286937,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
17,30,0.0447958931326866,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
18,30,0.0386122018098831,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
19,30,0.0157527215778827,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
20,30,0.023747244849801,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
21,30,0.025357250124216,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
22,30,0.0346712954342365,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
23,30,0.0319867506623268,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
24,30,0.0263824854046106,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
25,30,0.0181092340499162,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
26,30,0.0153800342231988,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
27,30,0.0359002016484737,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
28,30,0.0182386375963687,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
29,30,0.0337340645492076,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
0,40,0.0204981379210948,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
1,40,0.0162982549518346,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
2,40,0.02286690287292,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
3,40,0.0378482267260551,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
4,40,0.0425798036158084,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
5,40,0.0165810231119394,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
6,40,0.0537791214883327,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
7,40,0.02532310038805,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
8,40,0.0278550181537866,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
9,40,0.0197973772883415,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
10,40,0.0210412237793207,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
11,40,0.0165287964046001,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
12,40,1.0699509382247925,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
13,40,0.0186022948473691,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
14,40,0.0193737242370843,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
15,40,0.0205973424017429,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
16,40,0.017506530508399,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
17,40,0.029088944196701,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
18,40,0.0416177399456501,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
19,40,0.0332390554249286,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
20,40,0.0420189648866653,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
21,40,0.0430133938789367,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
22,40,0.0221888180822134,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
23,40,0.0193742178380489,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
24,40,0.0244275946170091,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
25,40,0.0246624890714883,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
26,40,0.031210146844387,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
27,40,0.0324901714920997,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
28,40,0.0349608063697814,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
29,40,0.0227361097931861,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
0,50,0.036195158958435,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
1,50,0.0172959696501493,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
2,50,0.023400854319334,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
3,50,0.0206681955605745,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
4,50,0.0234051626175642,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
5,50,0.0187314953655004,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
6,50,0.0397905595600605,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
7,50,0.0473657846450805,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
8,50,0.0247687604278326,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
9,50,0.0317162200808525,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
10,50,0.0238891281187534,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
11,50,0.0222749710083007,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
12,50,0.0232513025403022,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
13,50,0.0328875035047531,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
14,50,0.0252685751765966,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
15,50,0.047132097184658,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
16,50,0.0191874094307422,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
17,50,0.0291228350251913,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
18,50,0.0279136076569557,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
19,50,0.0202017426490783,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
20,50,0.0384148359298706,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
21,50,0.0182166676968336,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
22,50,0.035050343722105,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
23,50,0.0303148850798606,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
24,50,0.0390332378447055,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
25,50,0.0451705791056156,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
26,50,0.0722512602806091,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
27,50,0.019108910113573,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
28,50,0.0321543924510479,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
29,50,0.0194485764950513,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
0,60,0.0456642508506774,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
1,60,0.0235354788601398,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
2,60,0.0145682394504547,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
3,60,0.020073652267456,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
4,60,0.0178577378392219,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
5,60,0.0335428193211555,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
6,60,0.0324491672217845,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
7,60,0.0284425746649503,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
8,60,0.0412305928766727,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
9,60,0.0178309511393308,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
10,60,0.0231347810477018,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
11,60,0.0211398843675851,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
12,60,0.0227552950382232,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
13,60,0.0182453710585832,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
14,60,0.0504374243319034,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
15,60,0.0197732746601104,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
16,60,0.0154621424153447,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
17,60,0.0243822373449802,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
18,60,0.0196754820644855,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
19,60,0.0190122332423925,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
20,60,0.0343936346471309,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
21,60,0.0156375095248222,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
22,60,0.0167019795626401,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
23,60,0.0443142242729663,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
24,60,0.0199172794818878,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
25,60,0.021647235378623,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
26,60,0.2132811397314071,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
27,60,0.0158911403268575,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
28,60,0.0766469165682792,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
29,60,0.0196617934852838,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
0,70,0.0373836532235145,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
1,70,0.028992498293519,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
2,70,0.0226065404713153,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
3,70,0.0217381883412599,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
4,70,0.0302822347730398,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
5,70,0.0578117370605468,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
6,70,0.0632029771804809,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
7,70,0.0293236207216978,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
8,70,0.0207377895712852,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
9,70,0.0274124424904584,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
10,70,0.0190480705350637,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
11,70,0.0544020496308803,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
12,70,0.017044898122549,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
13,70,0.0977629721164703,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
14,70,0.0193588566035032,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
15,70,0.0615495070815086,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
16,70,0.0642883256077766,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
17,70,0.0160101056098938,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
18,70,0.033588733524084,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
19,70,0.0158230923116207,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
20,70,0.0233434736728668,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
21,70,0.0201211906969547,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
22,70,0.0389449782669544,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
23,70,0.0339936763048172,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
24,70,0.0213944092392921,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
25,70,0.0230114627629518,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
26,70,0.0228437278419733,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
27,70,0.027230916544795,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
28,70,0.0333898849785327,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
29,70,0.013424071483314,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
0,80,0.018404109403491,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
1,80,0.286780446767807,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
2,80,0.017893573269248,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
3,80,0.0586899295449256,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
4,80,0.0234224423766136,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
5,80,0.0720376744866371,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
6,80,0.190304547548294,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
7,80,0.019252335652709,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
8,80,0.0606615915894508,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
9,80,0.0211609359830617,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
10,80,0.0265384633094072,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
11,80,0.0263448599725961,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
12,80,0.0273530334234237,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
13,80,0.0520490817725658,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
14,80,0.0352715700864791,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
15,80,0.0531601905822753,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
16,80,0.0327641852200031,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
17,80,0.5453624129295349,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
18,80,0.0214867815375328,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
19,80,0.1298475414514541,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
20,80,0.0288046281784772,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
21,80,0.0452878214418888,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
22,80,0.0348335169255733,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
23,80,0.0341089628636837,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
24,80,0.0329836644232273,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
25,80,0.0255333203822374,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
26,80,0.0478235408663749,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
27,80,0.028665417805314,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
28,80,0.0189177971333265,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
29,80,0.0493322573602199,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
0,90,0.0234785117208957,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
1,90,0.0513816475868225,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
2,90,0.0294318217784166,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
3,90,0.0258193314075469,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
4,90,0.0255303401499986,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
5,90,0.0225942693650722,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
6,90,0.0240085236728191,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
7,90,0.2457590401172638,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
8,90,0.0250181276351213,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
9,90,0.0758205652236938,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
10,90,0.0342548675835132,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
11,90,0.0203638169914484,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
12,90,0.0194966066628694,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
13,90,0.0234635975211858,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
14,90,0.0150386253371834,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
15,90,0.0267348550260067,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
16,90,0.0192283354699611,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
17,90,0.0224939044564962,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
18,90,0.0175026729702949,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
19,90,0.5002973079681396,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
20,90,0.0456834472715854,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
21,90,0.035262506455183,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
22,90,0.0260498095303773,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
23,90,0.042487159371376,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
24,90,0.0865195244550705,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
25,90,0.034591756761074,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
26,90,0.0197201166301965,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
27,90,0.0184796210378408,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
28,90,0.0263689942657947,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
29,90,0.0200267862528562,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
0,100,0.0488312356173992,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
1,100,0.0244298558682203,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
2,100,0.0188935678452253,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
3,100,0.0338070802390575,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
4,100,0.0239817183464765,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
5,100,0.0201476067304611,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
6,100,0.0220995899289846,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
7,100,0.0398187786340713,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
8,100,0.0187036544084548,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
9,100,0.0236794203519821,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
10,100,0.0184546746313571,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
11,100,0.0167017839848995,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
12,100,0.7095816731452942,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
13,100,0.019545504823327,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
14,100,0.0303098987787961,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
15,100,0.0221095960587263,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
